sep=,
Measurement Mode:,Complete (Euler)
StartTime:,Sat, 12 Mar 2022 16:46:18 GMT
© Xsens Technologies B. V. 2005-2022

Timestamp,Address,Euler_x,Euler_y,Euler_z,FreeAcc_x,FreeAcc_y,FreeAcc_z
119356137448.9,d4:ca:6e:f1:72:6c,-3.785501003265381,-42.80879211425781,115.35179138183594,-0.01109093613922596,-0.029679391533136368,-0.031917572021484375
119356143229.6,d4:ca:6e:f1:72:6c,-3.7588820457458496,-42.77161407470703,115.35453033447266,-0.008347873575985432,-0.009287075139582157,-0.023128509521484375
119356159899.93341,d4:ca:6e:f1:72:6c,-3.735558032989502,-42.75077438354492,115.3492202758789,-0.005369451828300953,-0.007308873813599348,-0.020049095153808594
119356169691.199,d4:ca:6e:f1:72:6c,-3.7211196422576904,-42.734840393066406,115.34161376953125,0.00033739281934686005,0.007760928478091955,-0.012971878051757812
119356186361.53241,d4:ca:6e:f1:72:6c,-3.713576555252075,-42.72660827636719,115.34953308105469,0.004415945615619421,0.019328953698277473,-0.021803855895996094
119356203031.86581,d4:ca:6e:f1:72:6c,-3.7152490615844727,-42.72639846801758,115.35330200195312,0.00042769205174408853,0.025289038196206093,-0.022756576538085938
119356219702.19922,d4:ca:6e:f1:72:6c,-3.7190089225769043,-42.72846984863281,115.35758209228516,0.015998611226677895,-0.007600781507790089,-0.022727012634277344
119356236372.53262,d4:ca:6e:f1:72:6c,-3.723353385925293,-42.72575759887695,115.3712158203125,-0.009667941369116306,-0.002823303919285536,-0.020050048828125
119356253042.86603,d4:ca:6e:f1:72:6c,-3.7261080741882324,-42.7224235534668,115.37348175048828,-0.0014417703496292233,-0.019278662279248238,-0.03938579559326172
119356269713.19943,d4:ca:6e:f1:72:6c,-3.724184989929199,-42.71677017211914,115.37506866455078,0.01327823381870985,0.027401793748140335,-0.006331443786621094
119356286383.53284,d4:ca:6e:f1:72:6c,-3.7260043621063232,-42.71287536621094,115.38331604003906,0.008115755394101143,0.009870890527963638,-0.028575897216796875
119356303053.86624,d4:ca:6e:f1:72:6c,-3.7287368774414062,-42.709083557128906,115.39410400390625,-0.026372963562607765,0.00984384585171938,-0.031040191650390625
119356318905.3,d4:ca:6e:f1:72:6c,-3.728679656982422,-42.70564651489258,115.39705657958984,0.009153749793767929,-0.01579856686294079,-0.04275798797607422
119356335575.6334,d4:ca:6e:f1:72:6c,-3.731149196624756,-42.70131301879883,115.4059066772461,0.015392331406474113,0.027755504474043846,-0.025278091430664062
119356352245.96681,d4:ca:6e:f1:72:6c,-3.7317819595336914,-42.697959899902344,115.40733337402344,0.01097091007977724,0.014414909295737743,-0.02538776397705078
119356368916.30022,d4:ca:6e:f1:72:6c,-3.7333831787109375,-42.694549560546875,115.41313934326172,-0.0007499977364204824,0.008616535924375057,-0.0076580047607421875
119356385586.63362,d4:ca:6e:f1:72:6c,-3.7361762523651123,-42.69033432006836,115.41839599609375,-0.016557840630412102,-0.009223708882927895,-0.022808074951171875
119356402256.96703,d4:ca:6e:f1:72:6c,-3.7383623123168945,-42.68674087524414,115.42649841308594,-0.0080377496778965,-0.002329675480723381,-0.015192985534667969
119356418927.30043,d4:ca:6e:f1:72:6c,-3.7386128902435303,-42.682708740234375,115.43038940429688,-0.006033285055309534,0.009099547751247883,-0.026624679565429688
119356435597.63383,d4:ca:6e:f1:72:6c,-3.7386069297790527,-42.67866134643555,115.43559265136719,-0.002055201679468155,0.0259554423391819,-0.010598182678222656
119356452267.96724,d4:ca:6e:f1:72:6c,-3.738520383834839,-42.6749267578125,115.43598937988281,-0.00027168000815436244,0.01685175858438015,-0.0029125213623046875
119356468448,d4:ca:6e:f1:72:6c,-3.73927640914917,-42.67127227783203,115.44418334960938,-0.00883356761187315,-0.015074160881340504,-0.029755592346191406
119356485118.3334,d4:ca:6e:f1:72:6c,-3.7390782833099365,-42.66737365722656,115.45149230957031,-0.009494047611951828,0.023265017196536064,-0.02394866943359375
119356501788.66681,d4:ca:6e:f1:72:6c,-3.7401766777038574,-42.66415786743164,115.45401000976562,-0.009750082157552242,0.01266100350767374,-0.02567005157470703
119356518459.00021,d4:ca:6e:f1:72:6c,-3.7392404079437256,-42.65970230102539,115.4601821899414,-0.01810074970126152,0.03449765965342522,-0.026811599731445312
119356535129.33362,d4:ca:6e:f1:72:6c,-3.7391397953033447,-42.655799865722656,115.46671295166016,0.0029255610425025225,0.016332315281033516,-0.021183013916015625
119356551799.66702,d4:ca:6e:f1:72:6c,-3.740083932876587,-42.65217208862305,115.4713134765625,-0.006852907128632069,0.02271316386759281,-0.02104663848876953
119356568470.00043,d4:ca:6e:f1:72:6c,-3.740452766418457,-42.64862823486328,115.47765350341797,-0.0286781657487154,0.007845640182495117,-0.031497955322265625
119356585140.33383,d4:ca:6e:f1:72:6c,-3.740623950958252,-42.64366149902344,115.48582458496094,-0.0032970395404845476,0.021219873800873756,-0.018707275390625
119356601810.66724,d4:ca:6e:f1:72:6c,-3.7392992973327637,-42.64033508300781,115.49214935302734,-0.009378603659570217,0.006714552640914917,-0.033203125
119356618481.00064,d4:ca:6e:f1:72:6c,-3.7395615577697754,-42.63752746582031,115.49571228027344,-0.00014304829528555274,-0.0013577294303104281,-0.010809898376464844
119356635151.33405,d4:ca:6e:f1:72:6c,-3.7383670806884766,-42.63383102416992,115.49821472167969,0.009701244533061981,-0.005777809768915176,-0.011542320251464844
119356651821.66745,d4:ca:6e:f1:72:6c,-3.7373194694519043,-42.629478454589844,115.50142669677734,-0.008394811302423477,0.01016637496650219,-0.020076751708984375
119356668492.00085,d4:ca:6e:f1:72:6c,-3.7369420528411865,-42.62559127807617,115.50116729736328,-0.0037159027997404337,0.005561002530157566,-0.02609729766845703
119356685162.33426,d4:ca:6e:f1:72:6c,-3.7381889820098877,-42.62186813354492,115.50416564941406,-0.012190843932330608,0.013893788680434227,-0.018548011779785156
119356701832.66766,d4:ca:6e:f1:72:6c,-3.738571882247925,-42.6182861328125,115.50521850585938,-0.020228145644068718,0.03357443958520889,-0.046387672424316406
119356718503.00107,d4:ca:6e:f1:72:6c,-3.7396366596221924,-42.61404037475586,115.50379943847656,-0.024746349081397057,0.029410170391201973,-0.028104782104492188
119356735173.33447,d4:ca:6e:f1:72:6c,-3.741396188735962,-42.61084747314453,115.50746154785156,-0.01103014126420021,0.04046456143260002,-0.017920494079589844
119356751843.66788,d4:ca:6e:f1:72:6c,-3.739757776260376,-42.605560302734375,115.5113296508789,0.0000781177805038169,0.03198504075407982,-0.01728534698486328
119356768514.00128,d4:ca:6e:f1:72:6c,-3.7384746074676514,-42.602745056152344,115.510986328125,-0.00955596100538969,0.004308882635086775,-0.03508758544921875
119356785184.33469,d4:ca:6e:f1:72:6c,-3.7383882999420166,-42.59968185424805,115.51191711425781,-0.017354551702737808,0.0014859141083434224,-0.018652915954589844
