sep=,
Measurement Mode:,Complete (Euler)
StartTime:,Sat, 12 Mar 2022 16:56:19 GMT
© Xsens Technologies B. V. 2005-2022

Timestamp,Address,Euler_x,Euler_y,Euler_z,FreeAcc_x,FreeAcc_y,FreeAcc_z
119958051129.599,d4:ca:6e:f1:7a:a0,-3.3992371559143066,-17.448965072631836,129.97039794921875,0.023924492299556732,-0.019493961706757545,-0.011842727661132812
119958055724.5,d4:ca:6e:f1:7a:a0,-3.4146718978881836,-17.416284561157227,129.9628143310547,0.01729571260511875,-0.015773029997944832,-0.015094757080078125
119958072394.8334,d4:ca:6e:f1:7a:a0,-3.4276599884033203,-17.387285232543945,129.95364379882812,-0.0066735101863741875,-0.011336074210703373,-0.018651962280273438
119958083436.199,d4:ca:6e:f1:7a:a0,-3.427893877029419,-17.374591827392578,129.9416046142578,-0.00766822649165988,0.01840171031653881,-0.0063381195068359375
119958100106.53241,d4:ca:6e:f1:7a:a0,-3.434176445007324,-17.37912368774414,129.930908203125,-0.008234160952270031,0.014014877378940582,-0.018858909606933594
119958116776.86581,d4:ca:6e:f1:7a:a0,-3.440289258956909,-17.387693405151367,129.9217071533203,-0.0025897049345076084,0.0038955514319241047,-0.020206451416015625
119958133447.19922,d4:ca:6e:f1:7a:a0,-3.446503162384033,-17.39611053466797,129.9125213623047,-0.0008698006859049201,0.013439889997243881,-0.016469955444335938
119958150117.53262,d4:ca:6e:f1:7a:a0,-3.454768180847168,-17.405115127563477,129.9029998779297,-0.009517153725028038,-0.005747468210756779,-0.012389183044433594
119958166787.86603,d4:ca:6e:f1:7a:a0,-3.460620164871216,-17.411319732666016,129.89328002929688,-0.007995366118848324,-0.006362240295857191,-0.02060413360595703
119958183458.19943,d4:ca:6e:f1:7a:a0,-3.4635636806488037,-17.417985916137695,129.883056640625,0.0038749603554606438,-0.007418115623295307,-0.010550498962402344
119958200128.53284,d4:ca:6e:f1:7a:a0,-3.4673283100128174,-17.423744201660156,129.872314453125,-0.00009787073213374242,-0.012262423522770405,-0.023972511291503906
119958216798.86624,d4:ca:6e:f1:7a:a0,-3.4714932441711426,-17.427555084228516,129.8631591796875,0.008972620591521263,-0.014020408503711224,-0.01836681365966797
119958232989,d4:ca:6e:f1:7a:a0,-3.4759767055511475,-17.430522918701172,129.85328674316406,0.001520307152532041,-0.00508637260645628,-0.014725685119628906
119958249659.3334,d4:ca:6e:f1:7a:a0,-3.4806065559387207,-17.433382034301758,129.8447723388672,0.0009783720597624779,-0.010721301659941673,-0.011057853698730469
119958266329.66681,d4:ca:6e:f1:7a:a0,-3.485555410385132,-17.43578338623047,129.83663940429688,0.007977820001542568,-0.01682169735431671,-0.01729106903076172
119958283000.00021,d4:ca:6e:f1:7a:a0,-3.4899890422821045,-17.439809799194336,129.8291473388672,0.008527996949851513,-0.017488492652773857,-0.018604278564453125
119958299670.33362,d4:ca:6e:f1:7a:a0,-3.4953548908233643,-17.443927764892578,129.82351684570312,0.00587892159819603,-0.020264914259314537,-0.008449554443359375
119958316340.66702,d4:ca:6e:f1:7a:a0,-3.49959659576416,-17.446041107177734,129.7843017578125,-0.002708110958337784,-0.03203415498137474,-0.0132293701171875
119958333011.00043,d4:ca:6e:f1:7a:a0,-3.503330945968628,-17.447586059570312,129.8133544921875,0.0021632981952279806,-0.042140573263168335,-0.009592056274414062
119958349681.33383,d4:ca:6e:f1:7a:a0,-3.5064752101898193,-17.448970794677734,129.8096466064453,0.00023044185945764184,-0.0343964658677578,-0.013962745666503906
119958366351.66724,d4:ca:6e:f1:7a:a0,-3.5104339122772217,-17.45073699951172,129.80239868164062,0.0001655951637076214,-0.027818087488412857,-0.012024879455566406
119958382764.1,d4:ca:6e:f1:7a:a0,-3.5154757499694824,-17.452789306640625,129.80032348632812,0.01228161808103323,-0.027154533192515373,-0.004582405090332031
119958399434.43341,d4:ca:6e:f1:7a:a0,-3.5206851959228516,-17.453664779663086,129.8273468017578,-0.004754902794957161,-0.03674910590052605,-0.013497352600097656
119958416104.76682,d4:ca:6e:f1:7a:a0,-3.526055335998535,-17.454317092895508,129.77047729492188,0.004109732806682587,-0.02390269935131073,-0.016263961791992188
119958432775.10022,d4:ca:6e:f1:7a:a0,-3.5286879539489746,-17.45532989501953,129.7629852294922,-0.0017941105179488659,-0.0315745584666729,-0.01143646240234375
119958449445.43362,d4:ca:6e:f1:7a:a0,-3.5324981212615967,-17.45760726928711,129.76885986328125,0.003262171521782875,-0.04631959646940231,-0.010885238647460938
119958466115.76703,d4:ca:6e:f1:7a:a0,-3.5357043743133545,-17.460176467895508,129.7623748779297,0.0067811873741447926,-0.06043516471982002,-0.012625694274902344
119958482786.10043,d4:ca:6e:f1:7a:a0,-3.5406253337860107,-17.462833404541016,129.6933135986328,-0.003812572220340371,-0.03827296197414398,-0.0035791397094726562
119958499456.43384,d4:ca:6e:f1:7a:a0,-3.544050455093384,-17.463451385498047,129.67750549316406,-0.007640426978468895,-0.03155812993645668,-0.008223533630371094
119958516126.76724,d4:ca:6e:f1:7a:a0,-3.547147274017334,-17.465322494506836,129.66650390625,-0.0020030951127409935,-0.023635825142264366,-0.0059185028076171875
119958532797.10065,d4:ca:6e:f1:7a:a0,-3.550901412963867,-17.465845108032227,129.63442993164062,-0.003148431424051523,-0.025080109015107155,-0.019062042236328125
119958549467.43405,d4:ca:6e:f1:7a:a0,-3.5559608936309814,-17.465600967407227,129.61891174316406,0.007102878298610449,-0.03625240549445152,-0.0033359527587890625
119958566137.76746,d4:ca:6e:f1:7a:a0,-3.558016300201416,-17.46721076965332,129.60296630859375,-0.00677372794598341,-0.026008302345871925,-0.010722160339355469
119958582808.10086,d4:ca:6e:f1:7a:a0,-3.5607750415802,-17.469329833984375,129.5936279296875,-0.01260305754840374,-0.015337961725890636,-0.025061607360839844
119958599478.43427,d4:ca:6e:f1:7a:a0,-3.5639710426330566,-17.47157096862793,129.56358337402344,-0.026835300028324127,-0.0029783102218061686,0.006977081298828125
119958616148.76767,d4:ca:6e:f1:7a:a0,-3.5667836666107178,-17.47516632080078,129.5548095703125,-0.006615284830331802,-0.015353999100625515,-0.008405685424804688
119958632819.10107,d4:ca:6e:f1:7a:a0,-3.569169044494629,-17.477346420288086,129.55035400390625,-0.008764082565903664,-0.014093050733208656,-0.010164260864257812
119958649489.43448,d4:ca:6e:f1:7a:a0,-3.5744926929473877,-17.48056983947754,129.53610229492188,-0.012743032537400723,-0.012596016749739647,0.005091667175292969
119958666159.76788,d4:ca:6e:f1:7a:a0,-3.579996109008789,-17.482812881469727,129.53131103515625,-0.013543181121349335,-0.02498668059706688,-0.02611827850341797
119958682830.10129,d4:ca:6e:f1:7a:a0,-3.585012674331665,-17.486175537109375,129.526611328125,-0.003996020648628473,-0.04139476642012596,-0.011249542236328125
119958699500.4347,d4:ca:6e:f1:7a:a0,-3.5883240699768066,-17.488649368286133,129.5063018798828,0.009074038825929165,-0.044898610562086105,-0.01757049560546875
119958716170.7681,d4:ca:6e:f1:7a:a0,-3.589988946914673,-17.490434646606445,129.4785919189453,0.006568458862602711,-0.062313511967659,-0.015252113342285156
119958732841.1015,d4:ca:6e:f1:7a:a0,-3.5938756465911865,-17.4940128326416,129.46426391601562,-0.010988874360918999,-0.054061468690633774,-0.0053310394287109375
119958749511.4349,d4:ca:6e:f1:7a:a0,-3.597452163696289,-17.497940063476562,129.4608154296875,-0.02184014953672886,-0.0365363210439682,-0.003985404968261719
