sep=,
Measurement Mode:,Complete (Euler)
StartTime:,Sat, 12 Mar 2022 16:27:44 GMT
© Xsens Technologies B. V. 2005-2022

Timestamp,Address,Euler_x,Euler_y,Euler_z,FreeAcc_x,FreeAcc_y,FreeAcc_z
118242061414.0334,d4:ca:6e:f1:72:6c,-1.3348714113235474,-0.11234141886234283,179.45291137695312,-0.027868090197443962,-0.03776657581329346,-0.02204418182373047
118242070872.3,d4:ca:6e:f1:72:6c,-1.3363440036773682,-0.11184696108102798,179.4644317626953,-0.02521025389432907,-0.047251105308532715,-0.009478569030761719
118242087542.6334,d4:ca:6e:f1:72:6c,-1.3360780477523804,-0.11155285686254501,179.47535705566406,-0.019969137385487556,-0.02965979278087616,-0.014074325561523438
118242100098.8,d4:ca:6e:f1:72:6c,-1.3354328870773315,-0.11150906980037689,179.48609924316406,-0.014696930535137653,-0.008482386358082294,-0.01511383056640625
118242116769.1334,d4:ca:6e:f1:72:6c,-1.3344780206680298,-0.11129497736692429,179.4977264404297,-0.013707021251320839,-0.006938575301319361,-0.006829261779785156
118242133439.46681,d4:ca:6e:f1:72:6c,-1.3351142406463623,-0.11212645471096039,179.509033203125,-0.0023388622794300318,0.0108691630885005,0.0022249221801757812
118242150109.80022,d4:ca:6e:f1:72:6c,-1.3360774517059326,-0.11116763204336166,179.51869201660156,-0.012145654298365116,0.007771922741085291,-0.03050518035888672
118242166780.13362,d4:ca:6e:f1:72:6c,-1.3363267183303833,-0.11068063229322433,179.52789306640625,-0.022056391462683678,0.00015786364383529872,-0.01404571533203125
118242183450.46703,d4:ca:6e:f1:72:6c,-1.3376595973968506,-0.11048086732625961,179.53746032714844,-0.018392112106084824,-0.02926153689622879,-0.016732215881347656
118242200120.80043,d4:ca:6e:f1:72:6c,-1.3381510972976685,-0.11030537635087967,179.54710388183594,-0.022325849160552025,-0.03375134989619255,-0.010382652282714844
118242216791.13383,d4:ca:6e:f1:72:6c,-1.3376957178115845,-0.1093040183186531,179.55740356445312,-0.03280031308531761,-0.03862909972667694,-0.023972511291503906
118242233461.46724,d4:ca:6e:f1:72:6c,-1.3369446992874146,-0.10879514366388321,179.5692138671875,-0.010497305542230606,-0.028741760179400444,-0.016805648803710938
118242250131.80064,d4:ca:6e:f1:72:6c,-1.3370590209960938,-0.10713532567024231,179.580078125,-0.01849011331796646,-0.01800837554037571,-0.01270294189453125
118242266802.13405,d4:ca:6e:f1:72:6c,-1.3370766639709473,-0.1074017807841301,179.591064453125,-0.01854120008647442,-0.003975867759436369,-0.023433685302734375
118242283472.46745,d4:ca:6e:f1:72:6c,-1.3367938995361328,-0.10707858204841614,179.60153198242188,-0.024227861315011978,0.006331542506814003,0.0020475387573242188
118242300142.80086,d4:ca:6e:f1:72:6c,-1.3367756605148315,-0.10810790210962296,179.61044311523438,-0.005229403730481863,0.014415431767702103,-0.025650978088378906
118242316813.13426,d4:ca:6e:f1:72:6c,-1.3373600244522095,-0.1082841232419014,179.62046813964844,-0.020317213609814644,-0.014518661424517632,-0.015108108520507812
118242333483.46767,d4:ca:6e:f1:72:6c,-1.3371809720993042,-0.10854091495275497,179.62991333007812,-0.0313090905547142,-0.024723656475543976,-0.010919570922851562
118242350153.80107,d4:ca:6e:f1:72:6c,-1.336121678352356,-0.10773014277219772,179.6403045654297,-0.020595818758010864,-0.03343505039811134,-0.0054264068603515625
118242366824.13448,d4:ca:6e:f1:72:6c,-1.337896466255188,-0.10791804641485214,179.65179443359375,-0.019352804869413376,-0.05159645900130272,-0.013800621032714844
118242383494.46788,d4:ca:6e:f1:72:6c,-1.337080955505371,-0.10915077477693558,179.66326904296875,-0.012519932352006435,-0.038738179951906204,-0.010289192199707031
