sep=,
Measurement Mode:,Complete (Euler)
StartTime:,Sat, 12 Mar 2022 17:14:01 GMT
© Xsens Technologies B. V. 2005-2022

Timestamp,Address,Euler_x,Euler_y,Euler_z,FreeAcc_x,FreeAcc_y,FreeAcc_z
121019312055.7,d4:ca:6e:f1:77:09,0.41397303342819214,-0.6739903092384338,-162.5823211669922,0.007644628640264273,-0.007759669795632362,0.033863067626953125
121019317925.3,d4:ca:6e:f1:77:09,0.41919901967048645,-0.6774740815162659,-162.5725860595703,-0.0108066750690341,-0.004176883492618799,0.022004127502441406
121019334595.6334,d4:ca:6e:f1:77:09,0.41743290424346924,-0.6924667358398438,-162.56170654296875,-0.0056761824525892735,-0.001356780412606895,0.019317626953125
121019342853.6,d4:ca:6e:f1:77:09,0.41438233852386475,-0.7060620784759521,-162.5513458251953,0.008924712426960468,0.0025285060983151197,0.04857158660888672
121019359523.93341,d4:ca:6e:f1:77:09,0.4085334837436676,-0.7114177346229553,-162.5406951904297,0.0009480079170316458,0.0010863908100873232,0.013362884521484375
121019376194.26682,d4:ca:6e:f1:77:09,0.4015299081802368,-0.7168505191802979,-162.53196716308594,-0.0053253439255058765,-0.008763350546360016,0.027306556701660156
121019392864.60022,d4:ca:6e:f1:77:09,0.39869922399520874,-0.7232354283332825,-162.52053833007812,-0.015369114466011524,-0.02291511371731758,0.026605606079101562
121019409534.93362,d4:ca:6e:f1:77:09,0.3965587913990021,-0.7340941429138184,-162.5144500732422,-0.009397856891155243,-0.01448831707239151,0.022437095642089844
121019426205.26703,d4:ca:6e:f1:77:09,0.3927413821220398,-0.7440361380577087,-162.5067596435547,0.010104081593453884,-0.0022656775545328856,0.025272369384765625
121019442875.60043,d4:ca:6e:f1:77:09,0.3881755471229553,-0.7514868974685669,-162.4984130859375,0.029138417914509773,0.0031244971323758364,0.02378368377685547
121019459545.93384,d4:ca:6e:f1:77:09,0.3841463029384613,-0.7551089525222778,-162.48907470703125,0.02220167964696884,0.012342477217316628,0.02989959716796875
121019476216.26724,d4:ca:6e:f1:77:09,0.3807148337364197,-0.7584769129753113,-162.47865295410156,0.014928215183317661,0.000521696696523577,0.022939682006835938
121019492739.3,d4:ca:6e:f1:77:09,0.3760119676589966,-0.7618218660354614,-162.4693603515625,0.005562939681112766,-0.006520701572299004,0.01710033416748047
121019509409.6334,d4:ca:6e:f1:77:09,0.3723582327365875,-0.7651271820068359,-162.46127319335938,0.005731844808906317,-0.010540137998759747,0.032065391540527344
121019526079.96681,d4:ca:6e:f1:77:09,0.3662240207195282,-0.767763614654541,-162.452392578125,-0.004850456956773996,-0.010628705844283104,0.040839195251464844
121019542750.30022,d4:ca:6e:f1:77:09,0.3613521456718445,-0.7719889879226685,-162.44329833984375,0.017466140910983086,-0.013169189915060997,0.009589195251464844
121019559420.63362,d4:ca:6e:f1:77:09,0.35691598057746887,-0.7767441272735596,-162.43338012695312,0.020072370767593384,-0.0026534688659012318,0.027939796447753906
121019576090.96703,d4:ca:6e:f1:77:09,0.3515307605266571,-0.7811300158500671,-162.42515563964844,0.018810458481311798,-0.013788710348308086,0.017393112182617188
121019592761.30043,d4:ca:6e:f1:77:09,0.34639209508895874,-0.7853661179542542,-162.41651916503906,0.004538452718406916,-0.006670570466667414,0.02978229522705078
121019609431.63383,d4:ca:6e:f1:77:09,0.34141650795936584,-0.7892050743103027,-162.40896606445312,0.009321363642811775,-0.0110479099676013,0.02638721466064453
121019626101.96724,d4:ca:6e:f1:77:09,0.3362073600292206,-0.7933608889579773,-162.4008026123047,0.011080845259130001,0.0011510594049468637,0.022830963134765625
121019642425.899,d4:ca:6e:f1:77:09,0.3311099410057068,-0.7965306639671326,-162.39117431640625,0.014616535976529121,-0.011090925894677639,0.03984355926513672
